B09_09_AVI.AVR,POE\DPTagVar\DPTagVar.STB,,161,0,读,,,,,VAR,LOCAL,,,
B09_09_AVI.CST,POE\DPTagVar\DPTagVar.STB,,161,0,读,,,,,VAR,LOCAL,,,
B09_09_AVI.CSTA,POE\DPTagVar\MODIO.STB,,54,0,写,:=,,,,VAR,LOCAL,,,
B09_09_AVI.MS,POE\DPTagVar\DPTagVar.STB,,161,0,读,,,,,VAR,LOCAL,,,
B09_09_AVI.MST,POE\DPTagVar\MODIO.STB,,54,0,写,:=,,,,VAR,LOCAL,,,
B09_09_AVI.Q,POE\DPTagVar\DPTagVar.STB,,161,0,读,,,,,VAR,LOCAL,,,
B09_09_AVI.QTYP,POE\DPTagVar\DPTagVar.STB,,161,0,读,,,,,VAR,LOCAL,,,
B09_09_AVR,POE\DPTagVar\DPTagVar.STB,,161,0,写,:=,REAL,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B09_09_AVR,POE\DPTagVar\DPTagVarV.VB,,,,,,REAL,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B09_09_BF,POE\DPTagVar\DPTagVar.STB,,160,0,读,,BOOL,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B09_09_BF,POE\DPTagVar\DPTagVarV.VB,,,,,,BOOL,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B09_09_CST,POE\DPTagVar\DPTagVar.STB,,161,0,写,:=,WORD,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B09_09_CST,POE\DPTagVar\DPTagVarV.VB,,,,,,WORD,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B09_09_FAI,POE\DPTagVar\DPTagVar.STB,,160,0,读,,REAL,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B09_09_FAI,POE\DPTagVar\DPTagVarV.VB,,,,,,REAL,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B09_09_MS,POE\DPTagVar\DPTagVar.STB,,161,0,写,:=,BOOL,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B09_09_MS,POE\DPTagVar\DPTagVarV.VB,,,,,,BOOL,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B09_09_Q,POE\DPTagVar\DPTagVar.STB,,161,0,写,:=,BOOL,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B09_09_Q,POE\DPTagVar\DPTagVarV.VB,,,,,,BOOL,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B09_09_QTYP,POE\DPTagVar\DPTagVar.STB,,161,0,写,:=,BYTE,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B09_09_QTYP,POE\DPTagVar\DPTagVarV.VB,,,,,,BYTE,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B09_10,POE\DPTagVar\DPTagVar.STB,,292,0,读,,REAL,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B09_10,POE\DPTagVar\DPTagVarV.VB,,,,,,REAL,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B09_10_AV,POE\DPTagVar\DPTagVar.STB,,293,0,写,:=,REAL,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B09_10_AV,POE\DPTagVar\DPTagVarV.VB,,,,,,REAL,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B09_10_AVI,POE\DPTagVar\DPTagVar.STB,,292,0,调用,,,,,VAR,FB,,,
B09_10_AVI,POE\DPTagVar\DPTagVarV.VB,,,,,,AVI,,,VAR,DEFINITION,,,
B09_10_AVI.AV,POE\DPTagVar\DPTagVar.STB,,293,0,读,,,,,VAR,LOCAL,,,
B09_10_AVI.AVR,POE\DPTagVar\DPTagVar.STB,,293,0,读,,,,,VAR,LOCAL,,,
B09_10_AVI.CST,POE\DPTagVar\DPTagVar.STB,,293,0,读,,,,,VAR,LOCAL,,,
B09_10_AVI.CSTA,POE\DPTagVar\MODIO.STB,,98,0,写,:=,,,,VAR,LOCAL,,,
B09_10_AVI.MS,POE\DPTagVar\DPTagVar.STB,,293,0,读,,,,,VAR,LOCAL,,,
B09_10_AVI.MST,POE\DPTagVar\MODIO.STB,,98,0,写,:=,,,,VAR,LOCAL,,,
B09_10_AVI.Q,POE\DPTagVar\DPTagVar.STB,,293,0,读,,,,,VAR,LOCAL,,,
B09_10_AVI.QTYP,POE\DPTagVar\DPTagVar.STB,,293,0,读,,,,,VAR,LOCAL,,,
B09_10_AVR,POE\DPTagVar\DPTagVar.STB,,293,0,写,:=,REAL,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B09_10_AVR,POE\DPTagVar\DPTagVarV.VB,,,,,,REAL,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B09_10_BF,POE\DPTagVar\DPTagVar.STB,,292,0,读,,BOOL,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B09_10_BF,POE\DPTagVar\DPTagVarV.VB,,,,,,BOOL,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B09_10_CST,POE\DPTagVar\DPTagVar.STB,,293,0,写,:=,WORD,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B09_10_CST,POE\DPTagVar\DPTagVarV.VB,,,,,,WORD,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B09_10_FAI,POE\DPTagVar\DPTagVar.STB,,292,0,读,,REAL,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B09_10_FAI,POE\DPTagVar\DPTagVarV.VB,,,,,,REAL,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B09_10_MS,POE\DPTagVar\DPTagVar.STB,,293,0,写,:=,BOOL,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B09_10_MS,POE\DPTagVar\DPTagVarV.VB,,,,,,BOOL,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B09_10_Q,POE\DPTagVar\DPTagVar.STB,,293,0,写,:=,BOOL,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B09_10_Q,POE\DPTagVar\DPTagVarV.VB,,,,,,BOOL,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B09_10_QTYP,POE\DPTagVar\DPTagVar.STB,,293,0,写,:=,BYTE,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B09_10_QTYP,POE\DPTagVar\DPTagVarV.VB,,,,,,BYTE,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B10_03,POE\DPTagVar\DPTagVar.STB,,97,0,读,,REAL,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B10_03,POE\DPTagVar\DPTagVarV.VB,,,,,,REAL,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B10_03_AV,POE\DPTagVar\DPTagVar.STB,,98,0,写,:=,REAL,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B10_03_AV,POE\DPTagVar\DPTagVarV.VB,,,,,,REAL,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B10_03_AVI,POE\DPTagVar\DPTagVar.STB,,97,0,调用,,,,,VAR,FB,,,
B10_03_AVI,POE\DPTagVar\DPTagVarV.VB,,,,,,AVI,,,VAR,DEFINITION,,,
B10_03_AVI.AV,POE\DPTagVar\DPTagVar.STB,,98,0,读,,,,,VAR,LOCAL,,,
B10_03_AVI.AVR,POE\DPTagVar\DPTagVar.STB,,98,0,读,,,,,VAR,LOCAL,,,
B10_03_AVI.CST,POE\DPTagVar\DPTagVar.STB,,98,0,读,,,,,VAR,LOCAL,,,
B10_03_AVI.CSTA,POE\DPTagVar\MODIO.STB,,33,0,写,:=,,,,VAR,LOCAL,,,
B10_03_AVI.MS,POE\DPTagVar\DPTagVar.STB,,98,0,读,,,,,VAR,LOCAL,,,
B10_03_AVI.MST,POE\DPTagVar\MODIO.STB,,33,0,写,:=,,,,VAR,LOCAL,,,
B10_03_AVI.Q,POE\DPTagVar\DPTagVar.STB,,98,0,读,,,,,VAR,LOCAL,,,
B10_03_AVI.QTYP,POE\DPTagVar\DPTagVar.STB,,98,0,读,,,,,VAR,LOCAL,,,
B10_03_AVR,POE\DPTagVar\DPTagVar.STB,,98,0,写,:=,REAL,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B10_03_AVR,POE\DPTagVar\DPTagVarV.VB,,,,,,REAL,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B10_03_BF,POE\DPTagVar\DPTagVar.STB,,97,0,读,,BOOL,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B10_03_BF,POE\DPTagVar\DPTagVarV.VB,,,,,,BOOL,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B10_03_CST,POE\DPTagVar\DPTagVar.STB,,98,0,写,:=,WORD,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B10_03_CST,POE\DPTagVar\DPTagVarV.VB,,,,,,WORD,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B10_03_FAI,POE\DPTagVar\DPTagVar.STB,,97,0,读,,REAL,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B10_03_FAI,POE\DPTagVar\DPTagVarV.VB,,,,,,REAL,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B10_03_MS,POE\DPTagVar\DPTagVar.STB,,98,0,写,:=,BOOL,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B10_03_MS,POE\DPTagVar\DPTagVarV.VB,,,,,,BOOL,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B10_03_Q,POE\DPTagVar\DPTagVar.STB,,98,0,写,:=,BOOL,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B10_03_Q,POE\DPTagVar\DPTagVarV.VB,,,,,,BOOL,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B10_03_QTYP,POE\DPTagVar\DPTagVar.STB,,98,0,写,:=,BYTE,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B10_03_QTYP,POE\DPTagVar\DPTagVarV.VB,,,,,,BYTE,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B10_04,POE\DPTagVar\DPTagVar.STB,,103,0,读,,REAL,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B10_04,POE\DPTagVar\DPTagVarV.VB,,,,,,REAL,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B10_04_AV,POE\DPTagVar\DPTagVar.STB,,104,0,写,:=,REAL,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B10_04_AV,POE\DPTagVar\DPTagVarV.VB,,,,,,REAL,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B10_04_AVI,POE\DPTagVar\DPTagVar.STB,,103,0,调用,,,,,VAR,FB,,,
B10_04_AVI,POE\DPTagVar\DPTagVarV.VB,,,,,,AVI,,,VAR,DEFINITION,,,
B10_04_AVI.AV,POE\DPTagVar\DPTagVar.STB,,104,0,读,,,,,VAR,LOCAL,,,
B10_04_AVI.AVR,POE\DPTagVar\DPTagVar.STB,,104,0,读,,,,,VAR,LOCAL,,,
B10_04_AVI.CST,POE\DPTagVar\DPTagVar.STB,,104,0,读,,,,,VAR,LOCAL,,,
B10_04_AVI.CSTA,POE\DPTagVar\MODIO.STB,,35,0,写,:=,,,,VAR,LOCAL,,,
B10_04_AVI.MS,POE\DPTagVar\DPTagVar.STB,,104,0,读,,,,,VAR,LOCAL,,,
B10_04_AVI.MST,POE\DPTagVar\MODIO.STB,,35,0,写,:=,,,,VAR,LOCAL,,,
B10_04_AVI.Q,POE\DPTagVar\DPTagVar.STB,,104,0,读,,,,,VAR,LOCAL,,,
B10_04_AVI.QTYP,POE\DPTagVar\DPTagVar.STB,,104,0,读,,,,,VAR,LOCAL,,,
B10_04_AVR,POE\DPTagVar\DPTagVar.STB,,104,0,写,:=,REAL,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B10_04_AVR,POE\DPTagVar\DPTagVarV.VB,,,,,,REAL,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B10_04_BF,POE\DPTagVar\DPTagVar.STB,,103,0,读,,BOOL,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B10_04_BF,POE\DPTagVar\DPTagVarV.VB,,,,,,BOOL,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B10_04_CST,POE\DPTagVar\DPTagVar.STB,,104,0,写,:=,WORD,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B10_04_CST,POE\DPTagVar\DPTagVarV.VB,,,,,,WORD,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B10_04_FAI,POE\DPTagVar\DPTagVar.STB,,103,0,读,,REAL,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B10_04_FAI,POE\DPTagVar\DPTagVarV.VB,,,,,,REAL,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B10_04_MS,POE\DPTagVar\DPTagVar.STB,,104,0,写,:=,BOOL,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B10_04_MS,POE\DPTagVar\DPTagVarV.VB,,,,,,BOOL,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B10_04_Q,POE\DPTagVar\DPTagVar.STB,,104,0,写,:=,BOOL,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B10_04_Q,POE\DPTagVar\DPTagVarV.VB,,,,,,BOOL,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B10_04_QTYP,POE\DPTagVar\DPTagVar.STB,,104,0,写,:=,BYTE,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B10_04_QTYP,POE\DPTagVar\DPTagVarV.VB,,,,,,BYTE,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B10_05,POE\DPTagVar\DPTagVar.STB,,109,0,读,,REAL,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B10_05,POE\DPTagVar\DPTagVarV.VB,,,,,,REAL,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B10_05_AV,POE\DPTagVar\DPTagVar.STB,,110,0,写,:=,REAL,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B10_05_AV,POE\DPTagVar\DPTagVarV.VB,,,,,,REAL,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B10_05_AVI,POE\DPTagVar\DPTagVar.STB,,109,0,调用,,,,,VAR,FB,,,
B10_05_AVI,POE\DPTagVar\DPTagVarV.VB,,,,,,AVI,,,VAR,DEFINITION,,,
B10_05_AVI.AV,POE\DPTagVar\DPTagVar.STB,,110,0,读,,,,,VAR,LOCAL,,,
B10_05_AVI.AVR,POE\DPTagVar\DPTagVar.STB,,110,0,读,,,,,VAR,LOCAL,,,
B10_05_AVI.CST,POE\DPTagVar\DPTagVar.STB,,110,0,读,,,,,VAR,LOCAL,,,
B10_05_AVI.CSTA,POE\DPTagVar\MODIO.STB,,37,0,写,:=,,,,VAR,LOCAL,,,
B10_05_AVI.MS,POE\DPTagVar\DPTagVar.STB,,110,0,读,,,,,VAR,LOCAL,,,
B10_05_AVI.MST,POE\DPTagVar\MODIO.STB,,37,0,写,:=,,,,VAR,LOCAL,,,
B10_05_AVI.Q,POE\DPTagVar\DPTagVar.STB,,110,0,读,,,,,VAR,LOCAL,,,
B10_05_AVI.QTYP,POE\DPTagVar\DPTagVar.STB,,110,0,读,,,,,VAR,LOCAL,,,
B10_05_AVR,POE\DPTagVar\DPTagVar.STB,,110,0,写,:=,REAL,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B10_05_AVR,POE\DPTagVar\DPTagVarV.VB,,,,,,REAL,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B10_05_BF,POE\DPTagVar\DPTagVar.STB,,109,0,读,,BOOL,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B10_05_BF,POE\DPTagVar\DPTagVarV.VB,,,,,,BOOL,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B10_05_CST,POE\DPTagVar\DPTagVar.STB,,110,0,写,:=,WORD,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B10_05_CST,POE\DPTagVar\DPTagVarV.VB,,,,,,WORD,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B10_05_FAI,POE\DPTagVar\DPTagVar.STB,,109,0,读,,REAL,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B10_05_FAI,POE\DPTagVar\DPTagVarV.VB,,,,,,REAL,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B10_05_MS,POE\DPTagVar\DPTagVar.STB,,110,0,写,:=,BOOL,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B10_05_MS,POE\DPTagVar\DPTagVarV.VB,,,,,,BOOL,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B10_05_Q,POE\DPTagVar\DPTagVar.STB,,110,0,写,:=,BOOL,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B10_05_Q,POE\DPTagVar\DPTagVarV.VB,,,,,,BOOL,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B10_05_QTYP,POE\DPTagVar\DPTagVar.STB,,110,0,写,:=,BYTE,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B10_05_QTYP,POE\DPTagVar\DPTagVarV.VB,,,,,,BYTE,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B10_06,POE\DPTagVar\DPTagVar.STB,,127,0,读,,REAL,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B10_06,POE\DPTagVar\DPTagVarV.VB,,,,,,REAL,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B10_06_AV,POE\DPTagVar\DPTagVar.STB,,128,0,写,:=,REAL,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B10_06_AV,POE\DPTagVar\DPTagVarV.VB,,,,,,REAL,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B10_06_AVI,POE\DPTagVar\DPTagVar.STB,,127,0,调用,,,,,VAR,FB,,,
B10_06_AVI,POE\DPTagVar\DPTagVarV.VB,,,,,,AVI,,,VAR,DEFINITION,,,
B10_06_AVI.AV,POE\DPTagVar\DPTagVar.STB,,128,0,读,,,,,VAR,LOCAL,,,
B10_06_AVI.AVR,POE\DPTagVar\DPTagVar.STB,,128,0,读,,,,,VAR,LOCAL,,,
B10_06_AVI.CST,POE\DPTagVar\DPTagVar.STB,,128,0,读,,,,,VAR,LOCAL,,,
B10_06_AVI.CSTA,POE\DPTagVar\MODIO.STB,,43,0,写,:=,,,,VAR,LOCAL,,,
B10_06_AVI.MS,POE\DPTagVar\DPTagVar.STB,,128,0,读,,,,,VAR,LOCAL,,,
B10_06_AVI.MST,POE\DPTagVar\MODIO.STB,,43,0,写,:=,,,,VAR,LOCAL,,,
B10_06_AVI.Q,POE\DPTagVar\DPTagVar.STB,,128,0,读,,,,,VAR,LOCAL,,,
B10_06_AVI.QTYP,POE\DPTagVar\DPTagVar.STB,,128,0,读,,,,,VAR,LOCAL,,,
B10_06_AVR,POE\DPTagVar\DPTagVar.STB,,128,0,写,:=,REAL,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B10_06_AVR,POE\DPTagVar\DPTagVarV.VB,,,,,,REAL,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B10_06_BF,POE\DPTagVar\DPTagVar.STB,,127,0,读,,BOOL,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B10_06_BF,POE\DPTagVar\DPTagVarV.VB,,,,,,BOOL,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B10_06_CST,POE\DPTagVar\DPTagVar.STB,,128,0,写,:=,WORD,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B10_06_CST,POE\DPTagVar\DPTagVarV.VB,,,,,,WORD,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B10_06_FAI,POE\DPTagVar\DPTagVar.STB,,127,0,读,,REAL,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B10_06_FAI,POE\DPTagVar\DPTagVarV.VB,,,,,,REAL,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B10_06_MS,POE\DPTagVar\DPTagVar.STB,,128,0,写,:=,BOOL,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B10_06_MS,POE\DPTagVar\DPTagVarV.VB,,,,,,BOOL,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B10_06_Q,POE\DPTagVar\DPTagVar.STB,,128,0,写,:=,BOOL,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B10_06_Q,POE\DPTagVar\DPTagVarV.VB,,,,,,BOOL,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B10_06_QTYP,POE\DPTagVar\DPTagVar.STB,,128,0,写,:=,BYTE,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B10_06_QTYP,POE\DPTagVar\DPTagVarV.VB,,,,,,BYTE,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B10_07,POE\DPTagVar\DPTagVar.STB,,136,0,读,,REAL,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B10_07,POE\DPTagVar\DPTagVarV.VB,,,,,,REAL,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B10_07_AV,POE\DPTagVar\DPTagVar.STB,,137,0,写,:=,REAL,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B10_07_AV,POE\DPTagVar\DPTagVarV.VB,,,,,,REAL,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B10_07_AVI,POE\DPTagVar\DPTagVar.STB,,136,0,调用,,,,,VAR,FB,,,
B10_07_AVI,POE\DPTagVar\DPTagVarV.VB,,,,,,AVI,,,VAR,DEFINITION,,,
B10_07_AVI.AV,POE\DPTagVar\DPTagVar.STB,,137,0,读,,,,,VAR,LOCAL,,,
B10_07_AVI.AVR,POE\DPTagVar\DPTagVar.STB,,137,0,读,,,,,VAR,LOCAL,,,
B10_07_AVI.CST,POE\DPTagVar\DPTagVar.STB,,137,0,读,,,,,VAR,LOCAL,,,
B10_07_AVI.CSTA,POE\DPTagVar\MODIO.STB,,46,0,写,:=,,,,VAR,LOCAL,,,
B10_07_AVI.MS,POE\DPTagVar\DPTagVar.STB,,137,0,读,,,,,VAR,LOCAL,,,
B10_07_AVI.MST,POE\DPTagVar\MODIO.STB,,46,0,写,:=,,,,VAR,LOCAL,,,
B10_07_AVI.Q,POE\DPTagVar\DPTagVar.STB,,137,0,读,,,,,VAR,LOCAL,,,
B10_07_AVI.QTYP,POE\DPTagVar\DPTagVar.STB,,137,0,读,,,,,VAR,LOCAL,,,
B10_07_AVR,POE\DPTagVar\DPTagVar.STB,,137,0,写,:=,REAL,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B10_07_AVR,POE\DPTagVar\DPTagVarV.VB,,,,,,REAL,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B10_07_BF,POE\DPTagVar\DPTagVar.STB,,136,0,读,,BOOL,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B10_07_BF,POE\DPTagVar\DPTagVarV.VB,,,,,,BOOL,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B10_07_CST,POE\DPTagVar\DPTagVar.STB,,137,0,写,:=,WORD,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B10_07_CST,POE\DPTagVar\DPTagVarV.VB,,,,,,WORD,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B10_07_FAI,POE\DPTagVar\DPTagVar.STB,,136,0,读,,REAL,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B10_07_FAI,POE\DPTagVar\DPTagVarV.VB,,,,,,REAL,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B10_07_MS,POE\DPTagVar\DPTagVar.STB,,137,0,写,:=,BOOL,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B10_07_MS,POE\DPTagVar\DPTagVarV.VB,,,,,,BOOL,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B10_07_Q,POE\DPTagVar\DPTagVar.STB,,137,0,写,:=,BOOL,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B10_07_Q,POE\DPTagVar\DPTagVarV.VB,,,,,,BOOL,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B10_07_QTYP,POE\DPTagVar\DPTagVar.STB,,137,0,写,:=,BYTE,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B10_07_QTYP,POE\DPTagVar\DPTagVarV.VB,,,,,,BYTE,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B10_08,POE\DPTagVar\DPTagVar.STB,,151,0,读,,REAL,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B10_08,POE\DPTagVar\DPTagVarV.VB,,,,,,REAL,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B10_08_AV,POE\DPTagVar\DPTagVar.STB,,152,0,写,:=,REAL,,,VAR_EXTERNAL,GLOBAL,,FUNCTION BLOCK VAR,
B10_08_AV,POE\DPTagVar\DPTagVarV.VB,,,,,,REAL,,,VAR_EXTERNAL,DEFINITION,,FUNCTION BLOCK VAR,
B10_08_AVI,POE\DPTagVar\DPTagVar.STB,,151,0,调用,,,,,VAR,FB,,,
B10_08_AVI,POE\DPTagVar\DPTagVarV.VB,,,,,,AVI,,,VAR,DEFINITION,,,
B10_08_AVI.AV,POE\DPTagVar\DPTagVar.STB,,152,0,读,,,,,VAR,LOCAL,,,
B10_08_AVI.AVR,POE\DPTagVar\DPTagVar.STB,,152,0,读,,,,,VAR,LOCAL,,,
B10_08_AVI.CST,POE\DPTagVar\DPTagVar.STB,,152,0,读,,,,,VAR,LOCAL,,,
B10_08_AVI.CSTA,POE\DPTagVar\MODIO.STB,,51,0,写,:=,,,,VAR,LOCAL,,,
B10_08_AVI.MS,POE\DPTagVar\DPTagVar.STB,,152,0,读,,,,,VAR,LOCAL,,,
